label,binidx,vv_pol,vv_pol_nm
K,9,0.14670558968215308,0.14670558968215308
K,10,1.2339069261112772,1.2339069261112772
K,11,0.7887006761319963,0.7887006761319963
K,12,0.22972794284238787,0.22972794284238787
K,13,0.6231382545462993,0.6231382545462993
K,14,0.9136119797576763,0.9136119797576763
K,15,0.5573475971547279,0.5573475971547279
K,16,1.418910297213864,1.418910297213864
K,17,1.9728340628125904,1.9728340628125904
K,20,0.047236084118660655,0.047236084118660655
K,28,0.026445719381453427,0.026445719381453427
K,36,0.013342807603212435,0.013342807603212435
K,37,0.0026287590246762012,0.0026287590246762012
K,38,0.0020536046619046644,0.0020536046619046644
K,39,0.0032380730944866773,0.0032380730944866773
K,40,1.93734485725424e-06,1.93734485725424e-06
K,42,0.0038364690880554,0.0038364690880554
K,43,0.0015197442404486243,0.0015197442404486243
K,44,0.0075967704180130435,0.0075967704180130435
K,46,0.004356145620166245,0.004356145620166245
K,49,0.043669725215380956,0.043669725215380956
Li,1,26.45170538722174,2.029309822152387e-06
Li,2,1.6525472283544334,0.0017254728121113348
Li,3,0.004972223773060866,4.256891030188471e-05
Li,4,0.7889642324810646,0.4958637483219366
Li,5,0.05020025347116687,0.04593435748991784
Li,6,0.25700502282367343,0.2566931714760979
Li,7,0.47835894243573185,0.4783589357614436
Li,8,0.002697692671633278,0.0026976926716284597
Li,9,0.02155417641960437,0.02155417641960436
Li,10,0.014953026533925644,0.014953026533925644
Li,11,0.012799762579234424,0.012799762579234424
Li,12,0.15003189073969198,0.15003189073969198
Li,13,0.013371446613129036,0.013371446613129036
Li,15,0.00962547993883477,0.00962547993883477
Li,16,0.055550936934055564,0.055550936934055564
Li,17,0.007353850958634481,0.007353850958634481
Li,21,0.027769974474587684,0.027769974474587684
Li,22,0.0020323716453254682,0.0020323716453254682
Li,23,0.0028997400933966915,0.0028997400933966915
Li,24,0.017968842530788252,0.017968842530788252
Li,26,0.0167375822271144,0.0167375822271144
Li,27,0.002403047927374675,0.002403047927374675
Li,28,0.014253819778703804,0.014253819778703804
Li,29,0.014298612625468478,0.014298612625468478
Li,30,0.014702821042971735,0.014702821042971735
Li,31,0.030612377638737354,0.030612377638737354
Li,32,0.04201024506019857,0.04201024506019857
Li,33,0.02129567374399833,0.02129567374399833
Li,34,0.01936316831498349,0.01936316831498349
Li,35,0.008862485165901008,0.008862485165901008
Li,36,0.0013831681902517557,0.0013831681902517557
Li,37,3.2953675038729037e-06,3.2953675038729037e-06
Li,39,1.1586356051451372e-08,1.1586356051451372e-08
LiCl,1,0.6348164492117729,1.0606753795233696e-06
LiCl,2,1.8312999938386827,0.0021543057000640697
LiCl,3,3.185810335068605,0.19907643698759292
LiCl,4,3.7158174714338372,2.0447564301500263
LiCl,5,1.762030006468546,1.6997341684882517
LiCl,6,2.0676108010473055,2.0667597565760403
LiCl,7,2.90997977845711,2.9099778630433546
LiCl,8,2.6886059900793597,2.6886059900035884
LiCl,9,3.109363759568922,3.1093637595689216
LiCl,10,2.768878958561891,2.768878958561891
LiCl,11,4.321669724923216,4.321669724923216
LiCl,12,5.987209631532869,5.987209631532869
LiCl,13,0.0494307606559317,0.0494307606559317
LiCl,14,0.12633418349477082,0.12633418349477082
LiCl,15,0.013321299964616081,0.013321299964616081
LiCl,16,0.00652973102004705,0.00652973102004705
LiCl,17,0.00869107079581698,0.00869107079581698
LiCl,18,0.015014738231700735,0.015014738231700735
LiCl,19,0.014531780206007462,0.014531780206007462
LiCl,20,0.06623670121424921,0.06623670121424921
LiCl,21,0.006807996637498563,0.006807996637498563
LiCl,22,0.011305639535906433,0.011305639535906433
LiCl,23,0.00482400279432418,0.00482400279432418
LiCl,24,0.007392024794650013,0.007392024794650013
LiCl,25,0.008435326725663717,0.008435326725663717
LiCl,26,0.03920369837367856,0.03920369837367856
LiCl,27,0.009493666341914427,0.009493666341914427
LiCl,28,0.014198899306808163,0.014198899306808163
LiCl,29,0.014523527944399737,0.014523527944399737
LiCl,30,0.018262346968731115,0.018262346968731115
LiCl,31,0.04215312147758318,0.04215312147758318
LiCl,32,0.034766235631971704,0.034766235631971704
LiCl,33,0.04684925545783053,0.04684925545783053
LiCl,34,0.016077259563246366,0.016077259563246366
LiCl,35,0.00885615834779428,0.00885615834779428
LiCl,36,0.0037516110519637286,0.0037516110519637286
LiCl,37,0.005874859097007215,0.005874859097007215
LiCl,38,4.842101553538976e-07,4.842101553538976e-07
LiCl,39,0.01742923864197887,0.01742923864197887
LiCl,42,0.0072504250769863205,0.0072504250769863205
LiCl,43,0.008100808392274937,0.008100808392274937
LiCl,44,0.007701705501137634,0.007701705501137634
LiCl,45,0.0016385735385139356,0.0016385735385139356
LiCl,46,0.007883641627335422,0.007883641627335422
LiCl,47,0.014817966007785049,0.014817966007785049
LiCl,48,0.006722337096948503,0.006722337096948503
LiCl,49,0.023284974150423944,0.023284974150423944
LiF,1,0.3707276565529378,2.898633983840339e-07
LiF,2,0.5422093134555266,0.00042982258671032405
LiF,3,1.4425128488764134,0.11522784241382261
LiF,4,1.1165847455883355,0.5796332493590027
LiF,5,0.7651484955899386,0.7252707719556429
LiF,6,1.3074410446981772,1.306995654584898
LiF,7,0.545479742250233,0.5454795226845859
LiF,8,0.8915554947201181,0.8915554946846254
LiF,9,0.8480788821851916,0.8480788821851915
LiF,10,0.6791752196934691,0.6791752196934691
LiF,11,0.5952892924401731,0.5952892924401731
LiF,12,0.433524254570124,0.433524254570124
LiF,13,0.4591823187442615,0.4591823187442615
LiF,14,0.655790908785949,0.655790908785949
LiF,15,0.7880604527552043,0.7880604527552043
LiF,16,0.6828458479798643,0.6828458479798643
LiF,17,1.1203417333700174,1.1203417333700174
LiF,18,0.9735960172522867,0.9735960172522867
LiF,19,0.013062911812972563,0.013062911812972563
LiF,20,0.008560046984198204,0.008560046984198204
LiF,21,0.005977027518247611,0.005977027518247611
LiF,22,0.012048254116809327,0.012048254116809327
LiF,23,0.00989053062489173,0.00989053062489173
LiF,24,0.017715588536250697,0.017715588536250697
LiF,25,0.01045298362451297,0.01045298362451297
LiF,26,0.007826751679254493,0.007826751679254493
LiF,27,0.012592180603104046,0.012592180603104046
LiF,28,0.01000242268491909,0.01000242268491909
LiF,29,0.013337603478441514,0.013337603478441514
LiF,30,0.027252274840547045,0.027252274840547045
LiF,31,0.030630458064156273,0.030630458064156273
LiF,32,0.02727438806756271,0.02727438806756271
LiF,33,0.02968612189181915,0.02968612189181915
LiF,34,0.018418769132415705,0.018418769132415705
LiF,35,0.008856964121114688,0.008856964121114688
LiF,36,0.001367115572099736,0.001367115572099736
LiF,37,2.636617199908177e-05,2.636617199908177e-05
LiF,39,2.3538528968303527e-05,2.3538528968303527e-05
LiF,47,0.002891084023835268,0.002891084023835268
LiF,49,0.003829043151976903,0.003829043151976903
MgO,1,0.3948801235494278,4.215779375836796e-07
MgO,2,1.0603578376208724,0.0016091736013193344
MgO,3,1.8579521229674993,0.09414161097434248
MgO,4,1.1490045351738833,0.631248019313768
MgO,5,1.7116346465468868,1.6632946746362776
MgO,6,2.1582895304997045,2.157149060240018
MgO,7,1.890805832035349,1.8908047620793513
MgO,8,1.4016242110406085,1.4016242109990054
MgO,9,1.049522271266889,1.049522271266889
MgO,10,1.2705172285281003,1.2705172285281003
MgO,11,1.36156422914974,1.36156422914974
MgO,12,1.520840082956846,1.520840082956846
MgO,13,1.2987133384113037,1.2987133384113037
MgO,14,1.8245029231617793,1.8245029231617793
MgO,15,0.8736992889475359,0.8736992889475359
MgO,16,0.032952698992661365,0.032952698992661365
MgO,17,0.028554188549785794,0.028554188549785794
MgO,18,0.02044147709675153,0.02044147709675153
MgO,19,0.03394614843795136,0.03394614843795136
MgO,20,0.06499293795697238,0.06499293795697238
MgO,21,0.035020524741639796,0.035020524741639796
MgO,22,0.04362217491757282,0.04362217491757282
MgO,23,0.055274840199914535,0.055274840199914535
MgO,24,0.030744813462806247,0.030744813462806247
MgO,25,0.028246816286154962,0.028246816286154962
MgO,26,0.0597943034895283,0.0597943034895283
MgO,27,0.09735207879963062,0.09735207879963062
MgO,28,0.09398031680757057,0.09398031680757057
MgO,29,0.3151627942886008,0.3151627942886008
MgO,31,5.530542715072719e-08,5.530542715072719e-08
MgO,35,0.00457002703344899,0.00457002703344899
MgO,41,0.004573643843801172,0.004573643843801172
MgO,43,1.8194465958032398e-05,1.8194465958032398e-05
MgO,47,3.0114668962759735e-11,3.0114668962759735e-11
MgO,49,0.010519322190359925,0.010519322190359925
MgS,1,0.8376556490189077,2.2649992733440683e-07
MgS,2,2.48161366536562,0.005658743303973096
MgS,3,4.069088261822017,0.338777293698162
MgS,4,4.35347483563991,2.5258347633050153
MgS,5,3.7387138401778994,3.562304924538285
MgS,6,5.519212606832953,5.5152658235873355
MgS,7,5.703461957529262,5.703458757931136
MgS,8,5.208513974319789,5.208513974160075
MgS,9,9.069118685533102,9.069118685533102
MgS,10,3.296665023843886,3.296665023843886
MgS,11,0.17714905480367932,0.17714905480367932
MgS,12,0.030641170796312112,0.030641170796312112
MgS,13,0.22588352337221723,0.22588352337221723
MgS,14,0.031830004629170856,0.031830004629170856
MgS,15,0.0420619894648301,0.0420619894648301
MgS,16,0.059791751818206125,0.059791751818206125
MgS,17,0.019313208811300428,0.019313208811300428
MgS,18,0.10518721976870948,0.10518721976870948
MgS,19,0.019459701783531604,0.019459701783531604
MgS,20,0.047882257422143124,0.047882257422143124
MgS,21,0.027405231863584106,0.027405231863584106
MgS,22,0.052637042529395994,0.052637042529395994
MgS,23,0.03509980700197223,0.03509980700197223
MgS,24,0.08734703407883761,0.08734703407883761
MgS,25,0.022229476179799715,0.022229476179799715
MgS,26,0.06271907496739569,0.06271907496739569
MgS,27,0.10242717560087716,0.10242717560087716
MgS,28,0.07759446118101838,0.07759446118101838
MgS,29,0.3249919895712676,0.3249919895712676
MgS,30,0.03184596066664465,0.03184596066664465
MgS,31,0.005764818034925693,0.005764818034925693
MgS,32,2.6639281126636188e-05,2.6639281126636188e-05
MgS,33,0.006913513983655041,0.006913513983655041
MgS,34,0.002756319602302563,0.002756319602302563
MgS,35,0.019212799429685932,0.019212799429685932
MgS,36,0.008207695344304853,0.008207695344304853
MgS,37,3.3018224580494454e-06,3.3018224580494454e-06
MgS,38,0.00903105630071162,0.00903105630071162
MgS,39,0.010874364300226019,0.010874364300226019
MgS,40,0.009800529839699897,0.009800529839699897
MgS,41,5.9047586326872856e-05,5.9047586326872856e-05
MgS,42,0.019608975301652357,0.019608975301652357
MgS,43,0.010404052294974157,0.010404052294974157
MgS,44,0.019118738001816758,0.019118738001816758
MgS,45,0.030228305684039995,0.030228305684039995
MgS,49,0.006131198153278861,0.006131198153278861
Mo,1,2.058797367715457,3.1809807947205782e-06
Mo,2,4.91696142996796,0.005668690888840073
Mo,3,2.786388963667931,0.18468176001263273
Mo,4,1.763486154605597,0.9251671540256767
Mo,5,1.2287018270186287,1.1840618017504487
Mo,6,0.9081171205683538,0.9078567530170716
Mo,7,0.9895642925019248,0.9895640540288891
Mo,8,0.7946015786237846,0.7946015786178073
Mo,9,0.4375399024845827,0.43753990248458263
Mo,10,0.6104989950401911,0.6104989950401911
Mo,11,0.5614903436364599,0.5614903436364599
Mo,12,0.6053733470358247,0.6053733470358247
Mo,13,0.7846083967684356,0.7846083967684356
Mo,14,0.5836007908060726,0.5836007908060726
Mo,15,0.744187195473069,0.744187195473069
Mo,16,0.8354573585380558,0.8354573585380558
Mo,17,1.3120453591967083,1.3120453591967083
Mo,18,0.16947736354218262,0.16947736354218262
Mo,19,0.0010529733784103606,0.0010529733784103606
Mo,21,0.038633858552731715,0.038633858552731715
Mo,22,0.010661036142590083,0.010661036142590083
Mo,23,1.4150290369371891e-05,1.4150290369371891e-05
Mo,26,0.03644276683795601,0.03644276683795601
Mo,27,0.0008716991509717002,0.0008716991509717002
Mo,28,0.004461484130229464,0.004461484130229464
Mo,29,0.004166104270094699,0.004166104270094699
Mo,30,0.004903351700789499,0.004903351700789499
Mo,31,0.014586499022873303,0.014586499022873303
Mo,32,0.01776714255874439,0.01776714255874439
Mo,33,0.003127698922507963,0.003127698922507963
Mo,34,5.4016635793726206e-05,5.4016635793726206e-05
Mo,36,0.006819440201916832,0.006819440201916832
Mo,37,0.017922561948726455,0.017922561948726455
Mo,38,0.0004085429777473907,0.0004085429777473907
Mo,39,0.00625074638063114,0.00625074638063114
Mo,40,0.0012667823382720997,0.0012667823382720997
Mo,42,0.01045055635157201,0.01045055635157201
Mo,43,0.013469387134304811,0.013469387134304811
Mo,44,2.0985476955456694e-05,2.0985476955456694e-05
Mo,45,3.6023141824230284e-08,3.6023141824230284e-08
Mo,46,0.011843267036635583,0.011843267036635583
Mo,47,0.007169573903723651,0.007169573903723651
Mo,48,0.007196179717069821,0.007196179717069821
Mo,49,0.0587244496652187,0.0587244496652187
Na,1,35.27841674483163,9.85703948411285e-06
Na,2,5.747101397993058,0.006271613061672234
Na,3,2.8480760517785537,0.34915812789515943
Na,4,0.5952222840412633,0.3343131893898442
Na,5,1.566988491825742,1.4799768048581112
Na,6,0.35822557204190564,0.3580507505870266
Na,7,1.1899713629810513,1.1899709084291321
Na,8,0.08123128464646961,0.08123128464547696
Na,9,0.6507396202423612,0.6507396202423612
Na,10,0.01279397472117046,0.01279397472117046
Na,11,0.05472361360311703,0.05472361360311703
Na,12,0.2963286731846314,0.2963286731846314
Na,13,0.0049793600032215285,0.0049793600032215285
Na,14,0.16078326063321305,0.16078326063321305
Na,15,0.0015553409967157868,0.0015553409967157868
Na,16,0.008250341448749879,0.008250341448749879
Na,17,0.10491272714170752,0.10491272714170752
Na,18,0.06956026070178306,0.06956026070178306
Na,19,0.06405408857215017,0.06405408857215017
Na,20,0.10646581427679866,0.10646581427679866
Na,21,0.0928276605753166,0.0928276605753166
Na,22,0.09398331884815378,0.09398331884815378
Na,23,0.1024209941941353,0.1024209941941353
Na,24,0.23284210792733492,0.23284210792733492
Na,25,0.5889913763227947,0.5889913763227947
Na,33,0.005793260520765905,0.005793260520765905
Na,46,0.0028974731046890628,0.0028974731046890628
Na,49,0.0028127705803832823,0.0028127705803832823
NaCl,1,0.7278623810639467,5.941628628762988e-07
NaCl,2,2.0508311115840283,0.00398912166359238
NaCl,3,3.0226537008060808,0.22448853375143063
NaCl,4,3.1417352801717855,1.4945633545641084
NaCl,5,2.6919977443663767,2.59778327430214
NaCl,6,2.839780068164142,2.838595188228525
NaCl,7,3.027720449776816,3.0277180549177425
NaCl,8,3.184370181010231,3.18437018088739
NaCl,9,3.262892896052212,3.262892896052212
NaCl,10,2.4825647198807865,2.4825647198807865
NaCl,11,4.353381651262378,4.353381651262378
NaCl,12,7.528957521956718,7.528957521956718
NaCl,13,0.06255775713008188,0.06255775713008188
NaCl,14,0.17761430232068226,0.17761430232068226
NaCl,15,0.044874286043285125,0.044874286043285125
NaCl,16,0.048726277075887156,0.048726277075887156
NaCl,17,0.033307535219140684,0.033307535219140684
NaCl,18,0.07610192727379243,0.07610192727379243
NaCl,19,0.058535001144563975,0.058535001144563975
NaCl,20,0.13499950347686426,0.13499950347686426
NaCl,21,0.07169539776206915,0.07169539776206915
NaCl,22,0.09405984617640986,0.09405984617640986
NaCl,23,0.10464517516376094,0.10464517516376094
NaCl,24,0.2424093924927343,0.2424093924927343
NaCl,25,0.6099348173393413,0.6099348173393413
NaCl,26,0.03267194976711146,0.03267194976711146
NaCl,27,8.363898696813931e-08,8.363898696813931e-08
NaCl,31,1.1442978760789408e-05,1.1442978760789408e-05
NaCl,32,0.007069175581503039,0.007069175581503039
NaCl,33,0.023223133915426478,0.023223133915426478
NaCl,34,0.0048493578856254995,0.0048493578856254995
NaCl,35,4.095746429184574e-11,4.095746429184574e-11
NaCl,36,0.0024824633272872688,0.0024824633272872688
NaCl,37,0.005815621059196398,0.005815621059196398
NaCl,39,0.017425428617544057,0.017425428617544057
NaCl,42,0.007251187963083585,0.007251187963083585
NaCl,43,0.008099860016967272,0.008099860016967272
NaCl,44,0.0077027587047236706,0.0077027587047236706
NaCl,45,0.0016385518205950802,0.0016385518205950802
NaCl,46,0.010784937530236724,0.010784937530236724
NaCl,47,0.0148243185213866,0.0148243185213866
NaCl,48,0.006789226393333884,0.006789226393333884
NaCl,49,0.026026027087780956,0.026026027087780956
NaF,1,0.29101889056228036,1.4994016723319328e-07
NaF,2,0.41101256750068205,0.0006987343737499048
NaF,3,1.2265720396937398,0.0665144688498648
NaF,4,1.3064493305783296,0.615030168491017
NaF,5,0.8103785462138765,0.7756063598262808
NaF,6,1.2103814943546307,1.2099269389553051
NaF,7,1.9776688324704526,1.977667592708527
NaF,8,1.5089811215954456,1.5089811215497386
NaF,9,1.1638759292837033,1.1638759292837033
NaF,10,0.8997726425619528,0.8997726425619528
NaF,11,0.5488870051716344,0.5488870051716344
NaF,12,0.5876060658567983,0.5876060658567983
NaF,13,0.5330682298975383,0.5330682298975383
NaF,14,0.7744324457555715,0.7744324457555715
NaF,15,0.7328421467099445,0.7328421467099445
NaF,16,0.8939378679430289,0.8939378679430289
NaF,17,1.0909812268297305,1.0909812268297305
NaF,18,1.1283605368403467,1.1283605368403467
NaF,19,0.05900477522030835,0.05900477522030835
NaF,20,0.07966807928552332,0.07966807928552332
NaF,21,0.07686994620590515,0.07686994620590515
NaF,22,0.08158776935730438,0.08158776935730438
NaF,23,0.11633894606792716,0.11633894606792716
NaF,24,0.2512065420534857,0.2512065420534857
NaF,25,0.5899587404646562,0.5899587404646562
NaF,33,0.005804554108949619,0.005804554108949619
NaF,34,0.0071562768072209295,0.0071562768072209295
NaF,44,1.5690261229849544e-05,1.5690261229849544e-05
NaF,46,0.002900350087651847,0.002900350087651847
NaF,47,0.0028761527173658936,0.0028761527173658936
NaF,49,0.006634945288172665,0.006634945288172665
Nb,1,4.036565641929386,1.1261365524322008e-05
Nb,2,5.550181153821789,0.004985039495129945
Nb,3,2.9348527195367238,0.2182318160482094
Nb,4,1.315160369437695,0.6931426898077042
Nb,5,1.3813779154078227,1.297276877283388
Nb,6,1.0892816336655082,1.0888949747642083
Nb,7,0.9781263407183153,0.9781261206610504
Nb,8,0.9719405352918279,0.9719405352815697
Nb,9,0.5138849557792761,0.5138849557792761
Nb,10,0.49810359297553297,0.49810359297553297
Nb,11,0.6094662278724319,0.6094662278724319
Nb,12,0.664265762295102,0.664265762295102
Nb,13,0.9727581938552068,0.9727581938552068
Nb,14,0.7243741756610109,0.7243741756610109
Nb,15,0.8881953195619814,0.8881953195619814
Nb,16,1.22056788531316,1.22056788531316
Nb,17,0.9242946463815576,0.9242946463815576
Nb,18,0.06279371702448247,0.06279371702448247
Nb,19,2.1698177430746488e-05,2.1698177430746488e-05
Nb,21,0.041940984791854194,0.041940984791854194
Nb,22,0.011668646457737972,0.011668646457737972
Nb,23,0.0001665275575810897,0.0001665275575810897
Nb,24,5.17087538070069e-26,5.17087538070069e-26
Nb,26,0.04047641552428448,0.04047641552428448
Nb,27,0.009715336008618073,0.009715336008618073
Nb,28,4.392672147148244e-05,4.392672147148244e-05
Nb,29,0.0037557190396826172,0.0037557190396826172
Nb,30,0.006080310217532463,0.006080310217532463
Nb,31,0.028948500445589595,0.028948500445589595
Nb,33,0.006944966398207533,0.006944966398207533
Nb,35,3.5721085157538375e-05,3.5721085157538375e-05
Nb,36,0.031271247670404775,0.031271247670404775
Nb,39,0.008538835426077383,0.008538835426077383
Nb,40,0.0011906434247387684,0.0011906434247387684
Nb,41,0.013882119776090687,0.013882119776090687
Nb,42,0.009158196002411781,0.009158196002411781
Nb,43,3.8716365589665856e-31,3.8716365589665856e-31
Nb,44,9.563723530982374e-06,9.563723530982374e-06
Nb,45,0.021508890805940255,0.021508890805940255
Nb,46,2.619695219334158e-06,2.619695219334158e-06
Nb,47,0.012034385679999933,0.012034385679999933
Nb,48,0.01035981429062136,0.01035981429062136
Nb,49,0.053123490691295454,0.053123490691295454
NbC,1,0.3128224608850637,4.382734522574501e-07
NbC,2,0.9805440617161345,0.0026939320188887183
NbC,3,2.1900194609593413,0.17163380729486177
NbC,4,5.12778569679015,2.7703527577033453
NbC,5,4.114316293893017,3.8640820718097926
NbC,6,3.803884706873631,3.801258885726551
NbC,7,3.9471586788901467,3.9471567013782565
NbC,8,4.58115312367777,4.581153123580437
NbC,9,0.7667424850666689,0.7667424850666689
NbC,10,0.5151733781067871,0.5151733781067871
NbC,11,0.34363173952553916,0.34363173952553916
NbC,12,0.5045207908348173,0.5045207908348173
NbC,13,0.8878445581314133,0.8878445581314133
NbC,14,0.783724322971615,0.783724322971615
NbC,15,0.6851932375790387,0.6851932375790387
NbC,16,1.0537754007277802,1.0537754007277802
NbC,17,1.180056038274813,1.180056038274813
NbC,18,0.10670481971415602,0.10670481971415602
NbC,20,0.0008544062385930395,0.0008544062385930395
NbC,21,0.05371094313405166,0.05371094313405166
NbC,23,0.0011725295804497432,0.0011725295804497432
NbC,25,1.7890572355957015e-05,1.7890572355957015e-05
NbC,26,0.057389970149679004,0.057389970149679004
NbC,27,0.009719793332927891,0.009719793332927891
NbC,28,3.070798134136932e-05,3.070798134136932e-05
NbC,29,0.0038003687658574375,0.0038003687658574375
NbC,30,0.0060916199676988424,0.0060916199676988424
NbC,31,0.029029431336154543,0.029029431336154543
NbC,33,0.006982649257426515,0.006982649257426515
NbC,35,8.624585864539708e-14,8.624585864539708e-14
NbC,36,0.03788447246725762,0.03788447246725762
NbC,38,0.00032889860329357443,0.00032889860329357443
NbC,39,0.008538500893467865,0.008538500893467865
NbC,40,4.459248737715402e-05,4.459248737715402e-05
NbC,41,0.015162733599868118,0.015162733599868118
NbC,42,0.009131302896188952,0.009131302896188952
NbC,43,1.6114228368029392e-07,1.6114228368029392e-07
NbC,44,0.003091496407098436,0.003091496407098436
NbC,45,0.02155170496490818,0.02155170496490818
NbC,47,0.012116131631493426,0.012116131631493426
NbC,48,0.010437052992425377,0.010437052992425377
NbC,49,0.06470097360095203,0.06470097360095203
NbN,1,0.2670749052998917,3.8059490459479776e-07
NbN,2,1.0293178040830513,0.002652225789562278
NbN,3,1.7000289343763573,0.12686251746652494
NbN,4,4.221072008406291,2.3058174728436893
NbN,5,3.445562266082,3.255477189739058
NbN,6,2.2497410206632833,2.2483258195723237
NbN,7,2.479737246779024,2.4797355964880197
NbN,8,1.9177108894984198,1.9177108894373847
NbN,9,1.6592929668401557,1.6592929668401557
NbN,10,2.1496007564031823,2.1496007564031823
NbN,11,2.94641681666384,2.94641681666384
NbN,12,0.6450888185164226,0.6450888185164226
NbN,13,0.8722593572317032,0.8722593572317032
NbN,14,0.7218561298985814,0.7218561298985814
NbN,15,0.8134212702654341,0.8134212702654341
NbN,16,1.0253714537046061,1.0253714537046061
NbN,17,1.1629153411598767,1.1629153411598767
NbN,18,0.07898607889849764,0.07898607889849764
NbN,21,0.04208657256444083,0.04208657256444083
NbN,22,0.011619998392405207,0.011619998392405207
NbN,23,2.9361837817877987e-05,2.9361837817877987e-05
NbN,25,0.013046137629457851,0.013046137629457851
NbN,26,0.031030216158049805,0.031030216158049805
NbN,27,0.021991454576912893,0.021991454576912893
NbN,28,1.9335186897056546e-08,1.9335186897056546e-08
NbN,29,0.0037559720371308793,0.0037559720371308793
NbN,30,0.00839889481739389,0.00839889481739389
NbN,31,0.027240591226850592,0.027240591226850592
NbN,32,1.8448483737112297e-05,1.8448483737112297e-05
NbN,33,0.006944489113480774,0.006944489113480774
NbN,34,2.084916807691663e-07,2.084916807691663e-07
NbN,35,5.675835636092776e-05,5.675835636092776e-05
NbN,36,0.031362186729908356,0.031362186729908356
NbN,37,0.0062955102751878714,0.0062955102751878714
NbN,39,0.008538743115731526,0.008538743115731526
NbN,40,0.004834801648867867,0.004834801648867867
NbN,41,0.010324589125412547,0.010324589125412547
NbN,42,0.00913189034994991,0.00913189034994991
NbN,44,0.0038323435369040535,0.0038323435369040535
NbN,45,0.017698157890785382,0.017698157890785382
NbN,46,4.2899684497338774e-07,4.2899684497338774e-07
NbN,47,0.01205631830538196,0.01205631830538196
NbN,48,0.012950071066650057,0.012950071066650057
NbN,49,0.060084858438169866,0.060084858438169866
Ni,1,0.6512386052004397,1.384808176542234e-06
Ni,2,2.2690181186378995,0.0028903024631998188
Ni,3,2.521905371735505,0.15638579441550077
Ni,4,1.2878430108331487,0.70105634430771
Ni,5,1.122922533571793,1.078587896755468
Ni,6,0.7845741222765593,0.7842536279324257
Ni,7,0.9330063877446799,0.9330055978773558
Ni,8,0.5529386186620332,0.5529386186547378
Ni,9,0.47130431912240545,0.47130431912240534
Ni,10,0.45192946931794964,0.45192946931794964
Ni,11,0.2996825753320954,0.2996825753320954
Ni,12,0.3617107615084573,0.3617107615084573
Ni,13,0.3219214071743623,0.3219214071743623
Ni,14,0.15231405392011527,0.15231405392011527
Ni,15,0.2876850463505546,0.2876850463505546
Ni,16,0.2223120464485366,0.2223120464485366
Ni,17,0.10569104302699117,0.10569104302699117
Ni,18,0.18201142530366954,0.18201142530366954
Ni,19,0.15712054978247425,0.15712054978247425
Ni,20,0.05421943579032831,0.05421943579032831
Ni,21,0.1771003304647855,0.1771003304647855
Ni,22,0.15965923378327346,0.15965923378327346
Ni,23,0.15593307469521425,0.15593307469521425
Ni,24,0.1488471932362264,0.1488471932362264
Ni,25,0.2772756513540471,0.2772756513540471
Ni,26,0.3979843543806678,0.3979843543806678
Ni,35,0.007153783284332114,0.007153783284332114
Ni,36,0.0014301888984651324,0.0014301888984651324
Ni,41,2.183009825153659e-05,2.183009825153659e-05
Ni,46,0.0004078467502001408,0.0004078467502001408
Ni,47,0.00391283006656481,0.00391283006656481
Ni,48,0.0008526282424602532,0.0008526282424602532
Ni,49,0.01645352426928741,0.01645352426928741
Pb,1,1.1137254983180247,1.33106722216767e-06
Pb,2,4.273046448082897,0.005137031618311506
Pb,3,6.396568925992425,0.4441281515459219
Pb,4,4.102540468147373,2.1515215455973595
Pb,5,3.3570488011245336,3.183513004371675
Pb,6,3.4233839097212284,3.421403229098792
Pb,7,2.446122771313003,2.446121719676699
Pb,8,2.4439978674303338,2.443997867316251
Pb,9,1.9785793744378366,1.9785793744378366
Pb,10,1.7035076245410496,1.7035076245410496
Pb,11,1.397730638549842,1.397730638549842
Pb,12,0.983931421573703,0.983931421573703
Pb,13,0.8562619400946154,0.8562619400946154
Pb,14,0.6181040162516215,0.6181040162516215
Pb,15,0.6456987088287309,0.6456987088287309
Pb,16,0.551182554909473,0.551182554909473
Pb,17,0.4688617512758856,0.4688617512758856
Pb,18,0.40376560333232236,0.40376560333232236
Pb,19,0.5430904609015481,0.5430904609015481
Pb,20,0.8877381009593165,0.8877381009593165
Pb,21,0.9626978820129501,0.9626978820129501
Pb,23,0.04015871928331648,0.04015871928331648
Pb,24,0.0038882948090669064,0.0038882948090669064
Pb,25,0.040076544397262666,0.040076544397262666
Pb,26,0.0034122322970834354,0.0034122322970834354
Pb,27,0.031132796847587463,0.031132796847587463
Pb,28,0.00495308093398294,0.00495308093398294
Pb,29,4.9910780514657033e-20,4.9910780514657033e-20
Pb,30,0.026696394605041855,0.026696394605041855
Pb,31,8.150883908538655e-07,8.150883908538655e-07
Pb,32,0.005528881696618328,0.005528881696618328
Pb,33,0.0029605036552542516,0.0029605036552542516
Pb,34,0.022496383721815214,0.022496383721815214
Pb,35,1.223451737028614e-06,1.223451737028614e-06
Pb,36,0.006108176946770928,0.006108176946770928
Pb,38,0.018755914315786312,0.018755914315786312
Pb,40,0.00666231813270328,0.00666231813270328
Pb,41,0.01565607759602495,0.01565607759602495
Pb,43,0.00965454776860308,0.00965454776860308
Pb,45,0.013259726843407045,0.013259726843407045
Pb,46,0.0075817997709292356,0.0075817997709292356
Pb,47,2.989753994147388e-06,2.989753994147388e-06
